,s1,s2,s3,s4,e1,e2,e3,e4
2714,0.2,0.25,0.25,0.3,0.16851428571425736,0.210642857142871,0.210642857142871,0.4102000000000007
2715,0.2,0.25,0.3,0.05,0.15727999999999273,0.19659999999998273,0.2359200000000256,0.41019999999999895
2716,0.2,0.25,0.3,0.1,0.15727999999999273,0.19659999999998273,0.2359200000000256,0.41019999999999895
2717,0.2,0.25,0.3,0.15000000000000002,0.15727999999999273,0.19659999999998273,0.2359200000000256,0.41019999999999895
2718,0.2,0.25,0.3,0.2,0.15727999999999273,0.19659999999998273,0.2359200000000256,0.41019999999999895
2719,0.2,0.25,0.3,0.25,0.15727999999999273,0.19659999999998273,0.2359200000000256,0.41019999999999895
2720,0.2,0.25,0.35,0.05,0.14745000000000003,0.18431250000000002,0.25803750000000003,0.4102
2721,0.2,0.25,0.35,0.1,0.14745000000000003,0.18431250000000002,0.25803750000000003,0.4102
2722,0.2,0.25,0.35,0.15000000000000002,0.14745000000000003,0.18431250000000002,0.25803750000000003,0.4102
2723,0.2,0.25,0.39999999999999997,0.05,0.13877647058824163,0.17347058823527747,0.27755294117648327,0.4101999999999977
2724,0.2,0.25,0.39999999999999997,0.1,0.13877647058824163,0.17347058823527747,0.27755294117648327,0.4101999999999977
2725,0.2,0.25,0.39999999999999997,0.15000000000000002,0.13877647058824163,0.17347058823527747,0.27755294117648327,0.4101999999999977
2726,0.2,0.25,0.44999999999999996,0.05,0.13106666666664943,0.1638333333333524,0.2948999999999993,0.41019999999999895
2727,0.2,0.25,0.44999999999999996,0.1,0.13106666666664943,0.1638333333333524,0.2948999999999993,0.41019999999999895
2728,0.2,0.25,0.49999999999999994,0.05,0.12416842105261958,0.1552105263157974,0.3104210526315948,0.4101999999999883
2729,0.2,0.3,0.05,0.05,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2730,0.2,0.3,0.05,0.1,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2731,0.2,0.3,0.05,0.15000000000000002,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2732,0.2,0.3,0.05,0.2,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2733,0.2,0.3,0.05,0.25,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2734,0.2,0.3,0.05,0.3,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2735,0.2,0.3,0.05,0.35,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2736,0.2,0.3,0.05,0.39999999999999997,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2737,0.2,0.3,0.05,0.44999999999999996,0.21447272727271344,0.32170909090908784,0.05361818181817836,0.41020000000002044
2738,0.2,0.3,0.1,0.05,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2739,0.2,0.3,0.1,0.1,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2740,0.2,0.3,0.1,0.15000000000000002,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2741,0.2,0.3,0.1,0.2,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2742,0.2,0.3,0.1,0.25,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2743,0.2,0.3,0.1,0.3,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2744,0.2,0.3,0.1,0.35,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2745,0.2,0.3,0.1,0.39999999999999997,0.1965999999999867,0.2949000000000092,0.09829999999999335,0.41020000000001083
2746,0.2,0.3,0.15000000000000002,0.05,0.1814769230769231,0.2722153846154032,0.1361076923077016,0.41019999999997225
2747,0.2,0.3,0.15000000000000002,0.1,0.1814769230769231,0.2722153846154032,0.1361076923077016,0.41019999999997225
2748,0.2,0.3,0.15000000000000002,0.15000000000000002,0.1814769230769231,0.2722153846154032,0.1361076923077016,0.41019999999997225
2749,0.2,0.3,0.15000000000000002,0.2,0.1814769230769231,0.2722153846154032,0.1361076923077016,0.41019999999997225
2750,0.2,0.3,0.15000000000000002,0.25,0.1814769230769231,0.2722153846154032,0.1361076923077016,0.41019999999997225
2751,0.2,0.3,0.15000000000000002,0.3,0.1814769230769231,0.2722153846154032,0.1361076923077016,0.41019999999997225
2752,0.2,0.3,0.15000000000000002,0.35,0.1814769230769231,0.2722153846154032,0.1361076923077016,0.41019999999997225
2753,0.2,0.3,0.2,0.05,0.16851428571428193,0.2527714285714277,0.16851428571428193,0.4102000000000085
2754,0.2,0.3,0.2,0.1,0.16851428571428193,0.2527714285714277,0.16851428571428193,0.4102000000000085
2755,0.2,0.3,0.2,0.15000000000000002,0.16851428571428193,0.2527714285714277,0.16851428571428193,0.4102000000000085
2756,0.2,0.3,0.2,0.2,0.16851428571428193,0.2527714285714277,0.16851428571428193,0.4102000000000085
2757,0.2,0.3,0.2,0.25,0.16851428571428193,0.2527714285714277,0.16851428571428193,0.4102000000000085
2758,0.2,0.3,0.2,0.3,0.16851428571428193,0.2527714285714277,0.16851428571428193,0.4102000000000085
2759,0.2,0.3,0.25,0.05,0.15727999999999273,0.2359200000000256,0.19659999999998273,0.41019999999999895
2760,0.2,0.3,0.25,0.1,0.15727999999999273,0.2359200000000256,0.19659999999998273,0.41019999999999895
2761,0.2,0.3,0.25,0.15000000000000002,0.15727999999999273,0.2359200000000256,0.19659999999998273,0.41019999999999895
2762,0.2,0.3,0.25,0.2,0.15727999999999273,0.2359200000000256,0.19659999999998273,0.41019999999999895
2763,0.2,0.3,0.25,0.25,0.15727999999999273,0.2359200000000256,0.19659999999998273,0.41019999999999895
2764,0.2,0.3,0.3,0.05,0.14745000000000003,0.221175,0.221175,0.4102
2765,0.2,0.3,0.3,0.1,0.14745000000000003,0.221175,0.221175,0.4102
2766,0.2,0.3,0.3,0.15000000000000002,0.14745000000000003,0.221175,0.221175,0.4102
2767,0.2,0.3,0.35,0.05,0.13877647058824105,0.20816470588232916,0.24285882352943383,0.41019999999999596
2768,0.2,0.3,0.35,0.1,0.13877647058824105,0.20816470588232916,0.24285882352943383,0.41019999999999596
2769,0.2,0.3,0.35,0.15000000000000002,0.13877647058824105,0.20816470588232916,0.24285882352943383,0.41019999999999596
2770,0.2,0.3,0.39999999999999997,0.05,0.13106666666665862,0.1965999999999965,0.26213333333331723,0.4102000000000277
2771,0.2,0.3,0.39999999999999997,0.1,0.13106666666665862,0.1965999999999965,0.26213333333331723,0.4102000000000277
2772,0.2,0.3,0.44999999999999996,0.05,0.12416842105262943,0.18625263157893734,0.27937894736841246,0.4102000000000208
2773,0.2,0.35,0.05,0.05,0.19659999999995167,0.344050000000068,0.04914999999998792,0.4101999999999924
2774,0.2,0.35,0.05,0.1,0.19659999999995167,0.344050000000068,0.04914999999998792,0.4101999999999924
2775,0.2,0.35,0.05,0.15000000000000002,0.19659999999995167,0.344050000000068,0.04914999999998792,0.4101999999999924
2776,0.2,0.35,0.05,0.2,0.19659999999995167,0.344050000000068,0.04914999999998792,0.4101999999999924
2777,0.2,0.35,0.05,0.25,0.19659999999995167,0.344050000000068,0.04914999999998792,0.4101999999999924
2778,0.2,0.35,0.05,0.3,0.19659999999995167,0.344050000000068,0.04914999999998792,0.4101999999999924
2779,0.2,0.35,0.05,0.35,0.19659999999995167,0.344050000000068,0.04914999999998792,0.4101999999999924
2780,0.2,0.35,0.1,0.05,0.18147692307695787,0.3175846153845608,0.09073846153847893,0.41020000000000245
2781,0.2,0.35,0.1,0.1,0.18147692307695787,0.3175846153845608,0.09073846153847893,0.41020000000000245
2782,0.2,0.35,0.1,0.15000000000000002,0.18147692307695787,0.3175846153845608,0.09073846153847893,0.41020000000000245
2783,0.2,0.35,0.1,0.2,0.18147692307695787,0.3175846153845608,0.09073846153847893,0.41020000000000245
2784,0.2,0.35,0.1,0.25,0.18147692307695787,0.3175846153845608,0.09073846153847893,0.41020000000000245
2785,0.2,0.35,0.1,0.3,0.18147692307695787,0.3175846153845608,0.09073846153847893,0.41020000000000245
2786,0.2,0.35,0.1,0.35,0.18147692307695787,0.3175846153845608,0.09073846153847893,0.41020000000000245
2787,0.2,0.35,0.15000000000000002,0.05,0.16851428571427973,0.29490000000000344,0.12638571428571252,0.41020000000000434
2788,0.2,0.35,0.15000000000000002,0.1,0.16851428571427973,0.29490000000000344,0.12638571428571252,0.41020000000000434
2789,0.2,0.35,0.15000000000000002,0.15000000000000002,0.16851428571427973,0.29490000000000344,0.12638571428571252,0.41020000000000434
2790,0.2,0.35,0.15000000000000002,0.2,0.16851428571427973,0.29490000000000344,0.12638571428571252,0.41020000000000434
2791,0.2,0.35,0.15000000000000002,0.25,0.16851428571427973,0.29490000000000344,0.12638571428571252,0.41020000000000434
2792,0.2,0.35,0.2,0.05,0.15727999999999323,0.27524000000001336,0.15727999999999323,0.4102000000000003
2793,0.2,0.35,0.2,0.1,0.15727999999999323,0.27524000000001336,0.15727999999999323,0.4102000000000003
2794,0.2,0.35,0.2,0.15000000000000002,0.15727999999999323,0.27524000000001336,0.15727999999999323,0.4102000000000003
2795,0.2,0.35,0.2,0.2,0.15727999999999323,0.27524000000001336,0.15727999999999323,0.4102000000000003
2796,0.2,0.35,0.2,0.25,0.15727999999999323,0.27524000000001336,0.15727999999999323,0.4102000000000003
2797,0.2,0.35,0.25,0.05,0.14745,0.2580375,0.1843125,0.4102
2798,0.2,0.35,0.25,0.1,0.14745,0.2580375,0.1843125,0.4102
2799,0.2,0.35,0.25,0.15000000000000002,0.14745,0.2580375,0.1843125,0.4102
2800,0.2,0.35,0.3,0.05,0.13877647058824105,0.24285882352943383,0.20816470588232916,0.41019999999999596
2801,0.2,0.35,0.3,0.1,0.13877647058824105,0.24285882352943383,0.20816470588232916,0.41019999999999596
2802,0.2,0.35,0.35,0.05,0.13106666666664957,0.2293666666666708,0.2293666666666708,0.41020000000000895
2803,0.2,0.35,0.39999999999999997,0.05,0.12416842105262299,0.2172947368421315,0.24833684210524598,0.41019999999999956
2804,0.2,0.39999999999999997,0.05,0.05,0.18147692307692811,0.36295384615385623,0.04536923076923203,0.4101999999999836
2805,0.2,0.39999999999999997,0.05,0.1,0.18147692307692811,0.36295384615385623,0.04536923076923203,0.4101999999999836
2806,0.2,0.39999999999999997,0.05,0.15000000000000002,0.18147692307692811,0.36295384615385623,0.04536923076923203,0.4101999999999836
2807,0.2,0.39999999999999997,0.05,0.2,0.18147692307692811,0.36295384615385623,0.04536923076923203,0.4101999999999836
2808,0.2,0.39999999999999997,0.05,0.25,0.18147692307692811,0.36295384615385623,0.04536923076923203,0.4101999999999836
2809,0.2,0.39999999999999997,0.05,0.3,0.18147692307692811,0.36295384615385623,0.04536923076923203,0.4101999999999836
2810,0.2,0.39999999999999997,0.05,0.35,0.18147692307692811,0.36295384615385623,0.04536923076923203,0.4101999999999836
2811,0.2,0.39999999999999997,0.1,0.05,0.16851428571428273,0.33702857142856546,0.08425714285714136,0.41020000000001045
2812,0.2,0.39999999999999997,0.1,0.1,0.16851428571428273,0.33702857142856546,0.08425714285714136,0.41020000000001045
2813,0.2,0.39999999999999997,0.1,0.15000000000000002,0.16851428571428273,0.33702857142856546,0.08425714285714136,0.41020000000001045
2814,0.2,0.39999999999999997,0.1,0.2,0.16851428571428273,0.33702857142856546,0.08425714285714136,0.41020000000001045
2815,0.2,0.39999999999999997,0.1,0.25,0.16851428571428273,0.33702857142856546,0.08425714285714136,0.41020000000001045
2816,0.2,0.39999999999999997,0.1,0.3,0.16851428571428273,0.33702857142856546,0.08425714285714136,0.41020000000001045
2817,0.2,0.39999999999999997,0.15000000000000002,0.05,0.1572799999999943,0.3145599999999886,0.11796000000001398,0.41020000000000306
2818,0.2,0.39999999999999997,0.15000000000000002,0.1,0.1572799999999943,0.3145599999999886,0.11796000000001398,0.41020000000000306
2819,0.2,0.39999999999999997,0.15000000000000002,0.15000000000000002,0.1572799999999943,0.3145599999999886,0.11796000000001398,0.41020000000000306
2820,0.2,0.39999999999999997,0.15000000000000002,0.2,0.1572799999999943,0.3145599999999886,0.11796000000001398,0.41020000000000306
2821,0.2,0.39999999999999997,0.15000000000000002,0.25,0.1572799999999943,0.3145599999999886,0.11796000000001398,0.41020000000000306
2822,0.2,0.39999999999999997,0.2,0.05,0.14745000000000003,0.2949,0.14745000000000003,0.4102
2823,0.2,0.39999999999999997,0.2,0.1,0.14745000000000003,0.2949,0.14745000000000003,0.4102
2824,0.2,0.39999999999999997,0.2,0.15000000000000002,0.14745000000000003,0.2949,0.14745000000000003,0.4102
2825,0.2,0.39999999999999997,0.25,0.05,0.13877647058824302,0.27755294117648605,0.17347058823527103,0.4102
2826,0.2,0.39999999999999997,0.25,0.1,0.13877647058824302,0.27755294117648605,0.17347058823527103,0.4102
2827,0.2,0.39999999999999997,0.25,0.15000000000000002,0.13877647058824302,0.27755294117648605,0.17347058823527103,0.4102
2828,0.2,0.39999999999999997,0.3,0.05,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
2829,0.2,0.39999999999999997,0.3,0.1,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
2830,0.2,0.39999999999999997,0.35,0.05,0.12416842105262299,0.24833684210524598,0.2172947368421315,0.41019999999999956
2831,0.2,0.44999999999999996,0.05,0.05,0.16851428571425214,0.3791571428571923,0.042128571428563036,0.4101999999999925
2832,0.2,0.44999999999999996,0.05,0.1,0.16851428571425214,0.3791571428571923,0.042128571428563036,0.4101999999999925
2833,0.2,0.44999999999999996,0.05,0.15000000000000002,0.16851428571425214,0.3791571428571923,0.042128571428563036,0.4101999999999925
2834,0.2,0.44999999999999996,0.05,0.2,0.16851428571425214,0.3791571428571923,0.042128571428563036,0.4101999999999925
2835,0.2,0.44999999999999996,0.05,0.25,0.16851428571425214,0.3791571428571923,0.042128571428563036,0.4101999999999925
2836,0.2,0.44999999999999996,0.05,0.3,0.16851428571425214,0.3791571428571923,0.042128571428563036,0.4101999999999925
2837,0.2,0.44999999999999996,0.1,0.05,0.15728000000000117,0.35387999999997877,0.07864000000000058,0.41020000000001955
2838,0.2,0.44999999999999996,0.1,0.1,0.15728000000000117,0.35387999999997877,0.07864000000000058,0.41020000000001955
2839,0.2,0.44999999999999996,0.1,0.15000000000000002,0.15728000000000117,0.35387999999997877,0.07864000000000058,0.41020000000001955
2840,0.2,0.44999999999999996,0.1,0.2,0.15728000000000117,0.35387999999997877,0.07864000000000058,0.41020000000001955
2841,0.2,0.44999999999999996,0.1,0.25,0.15728000000000117,0.35387999999997877,0.07864000000000058,0.41020000000001955
2842,0.2,0.44999999999999996,0.15000000000000002,0.05,0.14745000000000003,0.3317625,0.11058750000000002,0.4102
2843,0.2,0.44999999999999996,0.15000000000000002,0.1,0.14745000000000003,0.3317625,0.11058750000000002,0.4102
2844,0.2,0.44999999999999996,0.15000000000000002,0.15000000000000002,0.14745000000000003,0.3317625,0.11058750000000002,0.4102
2845,0.2,0.44999999999999996,0.15000000000000002,0.2,0.14745000000000003,0.3317625,0.11058750000000002,0.4102
2846,0.2,0.44999999999999996,0.2,0.05,0.13877647058824244,0.3122470588235151,0.13877647058824244,0.41020000000000006
2847,0.2,0.44999999999999996,0.2,0.1,0.13877647058824244,0.3122470588235151,0.13877647058824244,0.41020000000000006
2848,0.2,0.44999999999999996,0.2,0.15000000000000002,0.13877647058824244,0.3122470588235151,0.13877647058824244,0.41020000000000006
2849,0.2,0.44999999999999996,0.25,0.05,0.13106666666664943,0.2948999999999993,0.1638333333333524,0.41019999999999895
2850,0.2,0.44999999999999996,0.25,0.1,0.13106666666664943,0.2948999999999993,0.1638333333333524,0.41019999999999895
2851,0.2,0.44999999999999996,0.3,0.05,0.1241684210526294,0.27937894736841246,0.18625263157893732,0.41020000000002077
2852,0.2,0.49999999999999994,0.05,0.05,0.15727999999999975,0.393199999999983,0.03931999999999994,0.41020000000001733
2853,0.2,0.49999999999999994,0.05,0.1,0.15727999999999975,0.393199999999983,0.03931999999999994,0.41020000000001733
2854,0.2,0.49999999999999994,0.05,0.15000000000000002,0.15727999999999975,0.393199999999983,0.03931999999999994,0.41020000000001733
2855,0.2,0.49999999999999994,0.05,0.2,0.15727999999999975,0.393199999999983,0.03931999999999994,0.41020000000001733
2856,0.2,0.49999999999999994,0.05,0.25,0.15727999999999975,0.393199999999983,0.03931999999999994,0.41020000000001733
2857,0.2,0.49999999999999994,0.1,0.05,0.14745000000000003,0.368625,0.07372500000000001,0.4102
2858,0.2,0.49999999999999994,0.1,0.1,0.14745000000000003,0.368625,0.07372500000000001,0.4102
2859,0.2,0.49999999999999994,0.1,0.15000000000000002,0.14745000000000003,0.368625,0.07372500000000001,0.4102
2860,0.2,0.49999999999999994,0.1,0.2,0.14745000000000003,0.368625,0.07372500000000001,0.4102
2861,0.2,0.49999999999999994,0.15000000000000002,0.05,0.1387764705882491,0.3469411764705687,0.10408235294116702,0.4102000000000152
2862,0.2,0.49999999999999994,0.15000000000000002,0.1,0.1387764705882491,0.3469411764705687,0.10408235294116702,0.4102000000000152
2863,0.2,0.49999999999999994,0.15000000000000002,0.15000000000000002,0.1387764705882491,0.3469411764705687,0.10408235294116702,0.4102000000000152
2864,0.2,0.49999999999999994,0.2,0.05,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
2865,0.2,0.49999999999999994,0.2,0.1,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
2866,0.2,0.49999999999999994,0.25,0.05,0.12416842105261958,0.3104210526315948,0.1552105263157974,0.4101999999999883
2867,0.2,0.5499999999999999,0.05,0.05,0.14745,0.40548749999999995,0.0368625,0.4102
2868,0.2,0.5499999999999999,0.05,0.1,0.14745,0.40548749999999995,0.0368625,0.4102
2869,0.2,0.5499999999999999,0.05,0.15000000000000002,0.14745,0.40548749999999995,0.0368625,0.4102
2870,0.2,0.5499999999999999,0.1,0.05,0.13877647058824427,0.3816352941176282,0.06938823529412214,0.4102000000000055
2871,0.2,0.5499999999999999,0.1,0.1,0.13877647058824427,0.3816352941176282,0.06938823529412214,0.4102000000000055
2872,0.2,0.5499999999999999,0.1,0.15000000000000002,0.13877647058824427,0.3816352941176282,0.06938823529412214,0.4102000000000055
2873,0.2,0.5499999999999999,0.15000000000000002,0.05,0.1310666666666473,0.3604333333333707,0.09829999999998976,0.41019999999999224
2874,0.2,0.5499999999999999,0.2,0.05,0.12416842105260992,0.34146315789479026,0.12416842105260992,0.41019999999999
2875,0.2,0.6,0.05,0.05,0.13877647058825132,0.41632941176466925,0.03469411764706283,0.41020000000001666
2876,0.2,0.6,0.05,0.1,0.13877647058825132,0.41632941176466925,0.03469411764706283,0.41020000000001666
2877,0.2,0.6,0.1,0.05,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
2878,0.2,0.65,0.05,0.05,0.13106666666665456,0.42596666666666677,0.03276666666666364,0.41020000000001505
2879,0.25,0.05,0.05,0.05,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2880,0.25,0.05,0.05,0.1,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2881,0.25,0.05,0.05,0.15000000000000002,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2882,0.25,0.05,0.05,0.2,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2883,0.25,0.05,0.05,0.25,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2884,0.25,0.05,0.05,0.3,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2885,0.25,0.05,0.05,0.35,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2886,0.25,0.05,0.05,0.39999999999999997,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2887,0.25,0.05,0.05,0.44999999999999996,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2888,0.25,0.05,0.05,0.49999999999999994,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2889,0.25,0.05,0.05,0.5499999999999999,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2890,0.25,0.05,0.05,0.6,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2891,0.25,0.05,0.05,0.65,0.42128571428572803,0.08425714285713827,0.08425714285713827,0.41019999999999535
2892,0.25,0.05,0.1,0.05,0.368625,0.073725,0.14745,0.4102
2893,0.25,0.05,0.1,0.1,0.368625,0.073725,0.14745,0.4102
2894,0.25,0.05,0.1,0.15000000000000002,0.368625,0.073725,0.14745,0.4102
2895,0.25,0.05,0.1,0.2,0.368625,0.073725,0.14745,0.4102
2896,0.25,0.05,0.1,0.25,0.368625,0.073725,0.14745,0.4102
2897,0.25,0.05,0.1,0.3,0.368625,0.073725,0.14745,0.4102
2898,0.25,0.05,0.1,0.35,0.368625,0.073725,0.14745,0.4102
2899,0.25,0.05,0.1,0.39999999999999997,0.368625,0.073725,0.14745,0.4102
2900,0.25,0.05,0.1,0.44999999999999996,0.368625,0.073725,0.14745,0.4102
2901,0.25,0.05,0.1,0.49999999999999994,0.368625,0.073725,0.14745,0.4102
2902,0.25,0.05,0.1,0.5499999999999999,0.368625,0.073725,0.14745,0.4102
2903,0.25,0.05,0.1,0.6,0.368625,0.073725,0.14745,0.4102
2904,0.25,0.05,0.15000000000000002,0.05,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2905,0.25,0.05,0.15000000000000002,0.1,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2906,0.25,0.05,0.15000000000000002,0.15000000000000002,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2907,0.25,0.05,0.15000000000000002,0.2,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2908,0.25,0.05,0.15000000000000002,0.25,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2909,0.25,0.05,0.15000000000000002,0.3,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2910,0.25,0.05,0.15000000000000002,0.35,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2911,0.25,0.05,0.15000000000000002,0.39999999999999997,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2912,0.25,0.05,0.15000000000000002,0.44999999999999996,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2913,0.25,0.05,0.15000000000000002,0.49999999999999994,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2914,0.25,0.05,0.15000000000000002,0.5499999999999999,0.3276666666667262,0.06553333333331844,0.1965999999999553,0.4102
2915,0.25,0.05,0.2,0.05,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2916,0.25,0.05,0.2,0.1,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2917,0.25,0.05,0.2,0.15000000000000002,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2918,0.25,0.05,0.2,0.2,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2919,0.25,0.05,0.2,0.25,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2920,0.25,0.05,0.2,0.3,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2921,0.25,0.05,0.2,0.35,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2922,0.25,0.05,0.2,0.39999999999999997,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2923,0.25,0.05,0.2,0.44999999999999996,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2924,0.25,0.05,0.2,0.49999999999999994,0.29489999999999034,0.058980000000004626,0.2359200000000185,0.4101999999999866
2925,0.25,0.05,0.25,0.05,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2926,0.25,0.05,0.25,0.1,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2927,0.25,0.05,0.25,0.15000000000000002,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2928,0.25,0.05,0.25,0.2,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2929,0.25,0.05,0.25,0.25,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2930,0.25,0.05,0.25,0.3,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2931,0.25,0.05,0.25,0.35,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2932,0.25,0.05,0.25,0.39999999999999997,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2933,0.25,0.05,0.25,0.44999999999999996,0.2680909090909213,0.05361818181816851,0.2680909090909213,0.4101999999999889
2934,0.25,0.05,0.3,0.05,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2935,0.25,0.05,0.3,0.1,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2936,0.25,0.05,0.3,0.15000000000000002,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2937,0.25,0.05,0.3,0.2,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2938,0.25,0.05,0.3,0.25,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2939,0.25,0.05,0.3,0.3,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2940,0.25,0.05,0.3,0.35,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2941,0.25,0.05,0.3,0.39999999999999997,0.24575000000000102,0.04914999999999601,0.2949000000000012,0.41020000000000173
2942,0.25,0.05,0.35,0.05,0.22684615384617018,0.04536923076923508,0.31758461538458355,0.41020000000001117
2943,0.25,0.05,0.35,0.1,0.22684615384617018,0.04536923076923508,0.31758461538458355,0.41020000000001117
2944,0.25,0.05,0.35,0.15000000000000002,0.22684615384617018,0.04536923076923508,0.31758461538458355,0.41020000000001117
2945,0.25,0.05,0.35,0.2,0.22684615384617018,0.04536923076923508,0.31758461538458355,0.41020000000001117
2946,0.25,0.05,0.35,0.25,0.22684615384617018,0.04536923076923508,0.31758461538458355,0.41020000000001117
2947,0.25,0.05,0.35,0.3,0.22684615384617018,0.04536923076923508,0.31758461538458355,0.41020000000001117
2948,0.25,0.05,0.35,0.35,0.22684615384617018,0.04536923076923508,0.31758461538458355,0.41020000000001117
2949,0.25,0.05,0.39999999999999997,0.05,0.2106428571428946,0.04212857142856547,0.33702857142852377,0.4102000000000163
2950,0.25,0.05,0.39999999999999997,0.1,0.2106428571428946,0.04212857142856547,0.33702857142852377,0.4102000000000163
2951,0.25,0.05,0.39999999999999997,0.15000000000000002,0.2106428571428946,0.04212857142856547,0.33702857142852377,0.4102000000000163
2952,0.25,0.05,0.39999999999999997,0.2,0.2106428571428946,0.04212857142856547,0.33702857142852377,0.4102000000000163
2953,0.25,0.05,0.39999999999999997,0.25,0.2106428571428946,0.04212857142856547,0.33702857142852377,0.4102000000000163
2954,0.25,0.05,0.39999999999999997,0.3,0.2106428571428946,0.04212857142856547,0.33702857142852377,0.4102000000000163
2955,0.25,0.05,0.44999999999999996,0.05,0.19659999999999384,0.03932000000000056,0.3538799999999836,0.4102000000000221
2956,0.25,0.05,0.44999999999999996,0.1,0.19659999999999384,0.03932000000000056,0.3538799999999836,0.4102000000000221
2957,0.25,0.05,0.44999999999999996,0.15000000000000002,0.19659999999999384,0.03932000000000056,0.3538799999999836,0.4102000000000221
2958,0.25,0.05,0.44999999999999996,0.2,0.19659999999999384,0.03932000000000056,0.3538799999999836,0.4102000000000221
