,p1,p2,p3,p4,ll
7690,0.3350000000000001,0.43500000000000016,0.01,0.21999999999999975,-768.650238737654
7691,0.3350000000000001,0.43500000000000016,0.035,0.19499999999999973,-799.6463590129033
7692,0.3350000000000001,0.43500000000000016,0.060000000000000005,0.1699999999999997,-838.0223835887904
7693,0.3350000000000001,0.43500000000000016,0.085,0.1449999999999998,-885.9189456435291
7694,0.3350000000000001,0.43500000000000016,0.11000000000000001,0.11999999999999977,-946.7221691975595
7695,0.3350000000000001,0.43500000000000016,0.135,0.09499999999999975,-1026.2381946950582
7696,0.3350000000000001,0.43500000000000016,0.16,0.06999999999999973,-1135.70001325909
7697,0.3350000000000001,0.43500000000000016,0.185,0.04499999999999971,-1301.6690161433855
7698,0.3350000000000001,0.43500000000000016,0.21,0.019999999999999796,-1619.740849840987
7699,0.3350000000000001,0.4600000000000002,0.01,0.19499999999999973,-799.6463590129033
7700,0.3350000000000001,0.4600000000000002,0.035,0.1699999999999997,-838.0223835887904
7701,0.3350000000000001,0.4600000000000002,0.060000000000000005,0.14499999999999968,-885.9189456435291
7702,0.3350000000000001,0.4600000000000002,0.085,0.11999999999999977,-946.7221691975595
7703,0.3350000000000001,0.4600000000000002,0.11000000000000001,0.09499999999999975,-1026.2381946950582
7704,0.3350000000000001,0.4600000000000002,0.135,0.06999999999999973,-1135.70001325909
7705,0.3350000000000001,0.4600000000000002,0.16,0.04499999999999971,-1301.6690161433855
7706,0.3350000000000001,0.4600000000000002,0.185,0.019999999999999796,-1619.740849840987
7707,0.3350000000000001,0.4850000000000002,0.01,0.1699999999999997,-838.0223835887904
7708,0.3350000000000001,0.4850000000000002,0.035,0.14499999999999968,-885.9189456435291
7709,0.3350000000000001,0.4850000000000002,0.060000000000000005,0.11999999999999966,-946.7221691975595
7710,0.3350000000000001,0.4850000000000002,0.085,0.09499999999999975,-1026.2381946950582
7711,0.3350000000000001,0.4850000000000002,0.11000000000000001,0.06999999999999973,-1135.70001325909
7712,0.3350000000000001,0.4850000000000002,0.135,0.04499999999999971,-1301.6690161433855
7713,0.3350000000000001,0.4850000000000002,0.16,0.019999999999999685,-1619.740849840987
7714,0.3350000000000001,0.5100000000000002,0.01,0.14499999999999968,-885.9189456435291
7715,0.3350000000000001,0.5100000000000002,0.035,0.11999999999999966,-946.7221691975595
7716,0.3350000000000001,0.5100000000000002,0.060000000000000005,0.09499999999999964,-1026.2381946950582
7717,0.3350000000000001,0.5100000000000002,0.085,0.06999999999999973,-1135.70001325909
7718,0.3350000000000001,0.5100000000000002,0.11000000000000001,0.04499999999999971,-1301.6690161433855
7719,0.3350000000000001,0.5100000000000002,0.135,0.019999999999999685,-1619.740849840987
7720,0.3350000000000001,0.5350000000000003,0.01,0.11999999999999966,-946.7221691975595
7721,0.3350000000000001,0.5350000000000003,0.035,0.09499999999999964,-1026.2381946950582
7722,0.3350000000000001,0.5350000000000003,0.060000000000000005,0.06999999999999962,-1135.70001325909
7723,0.3350000000000001,0.5350000000000003,0.085,0.04499999999999971,-1301.6690161433855
7724,0.3350000000000001,0.5350000000000003,0.11000000000000001,0.019999999999999685,-1619.740849840987
7725,0.3350000000000001,0.5600000000000003,0.01,0.09499999999999964,-1026.2381946950582
7726,0.3350000000000001,0.5600000000000003,0.035,0.06999999999999962,-1135.70001325909
7727,0.3350000000000001,0.5600000000000003,0.060000000000000005,0.044999999999999596,-1301.6690161433855
7728,0.3350000000000001,0.5600000000000003,0.085,0.019999999999999685,-1619.740849840987
7729,0.3350000000000001,0.5850000000000003,0.01,0.06999999999999962,-1135.70001325909
7730,0.3350000000000001,0.5850000000000003,0.035,0.044999999999999596,-1301.6690161433855
7731,0.3350000000000001,0.5850000000000003,0.060000000000000005,0.019999999999999574,-1619.740849840987
7732,0.3350000000000001,0.6100000000000003,0.01,0.044999999999999596,-1301.6690161433855
7733,0.3350000000000001,0.6100000000000003,0.035,0.019999999999999574,-1619.740849840987
7734,0.3350000000000001,0.6350000000000003,0.01,0.019999999999999574,-1619.740849840987
7735,0.3600000000000001,0.01,0.01,0.6199999999999999,-766.3797056557175
7736,0.3600000000000001,0.01,0.035,0.5949999999999999,-745.7670587771318
7737,0.3600000000000001,0.01,0.060000000000000005,0.5699999999999998,-728.1292467645831
7738,0.3600000000000001,0.01,0.085,0.5449999999999999,-713.2771376134339
7739,0.3600000000000001,0.01,0.11000000000000001,0.5199999999999999,-701.0716222263769
7740,0.3600000000000001,0.01,0.135,0.4949999999999999,-691.4171237232183
7741,0.3600000000000001,0.01,0.16,0.46999999999999986,-684.2575846030575
7742,0.3600000000000001,0.01,0.185,0.44499999999999984,-679.5745300151623
7743,0.3600000000000001,0.01,0.21,0.41999999999999993,-677.387039661786
7744,0.3600000000000001,0.01,0.235,0.3949999999999999,-677.7536678276103
7745,0.3600000000000001,0.01,0.26,0.3699999999999999,-680.7765700467023
7746,0.3600000000000001,0.01,0.28500000000000003,0.34499999999999986,-686.6083697930848
7747,0.3600000000000001,0.01,0.31000000000000005,0.31999999999999984,-695.4626915886769
7748,0.3600000000000001,0.01,0.3350000000000001,0.2949999999999998,-707.6299016700449
7749,0.3600000000000001,0.01,0.3600000000000001,0.2699999999999998,-723.5006232239098
7750,0.3600000000000001,0.01,0.3850000000000001,0.24499999999999977,-743.6014001405788
7751,0.3600000000000001,0.01,0.41000000000000014,0.21999999999999975,-768.650238737654
7752,0.3600000000000001,0.01,0.43500000000000016,0.19499999999999973,-799.6463590129033
7753,0.3600000000000001,0.01,0.4600000000000002,0.1699999999999997,-838.0223835887904
7754,0.3600000000000001,0.01,0.4850000000000002,0.14499999999999968,-885.9189456435291
7755,0.3600000000000001,0.01,0.5100000000000002,0.11999999999999966,-946.7221691975595
7756,0.3600000000000001,0.01,0.5350000000000003,0.09499999999999964,-1026.2381946950582
7757,0.3600000000000001,0.01,0.5600000000000003,0.06999999999999962,-1135.70001325909
7758,0.3600000000000001,0.01,0.5850000000000003,0.044999999999999596,-1301.6690161433855
7759,0.3600000000000001,0.01,0.6100000000000003,0.019999999999999574,-1619.740849840987
7760,0.3600000000000001,0.035,0.01,0.5949999999999999,-745.7670587771318
7761,0.3600000000000001,0.035,0.035,0.5699999999999998,-728.1292467645831
7762,0.3600000000000001,0.035,0.060000000000000005,0.5449999999999999,-713.2771376134339
7763,0.3600000000000001,0.035,0.085,0.5199999999999998,-701.0716222263769
7764,0.3600000000000001,0.035,0.11000000000000001,0.4949999999999999,-691.4171237232183
7765,0.3600000000000001,0.035,0.135,0.46999999999999986,-684.2575846030575
7766,0.3600000000000001,0.035,0.16,0.44499999999999984,-679.5745300151623
7767,0.3600000000000001,0.035,0.185,0.41999999999999993,-677.387039661786
7768,0.3600000000000001,0.035,0.21,0.3949999999999999,-677.7536678276103
7769,0.3600000000000001,0.035,0.235,0.3699999999999999,-680.7765700467023
7770,0.3600000000000001,0.035,0.26,0.34499999999999986,-686.6083697930848
7771,0.3600000000000001,0.035,0.28500000000000003,0.31999999999999984,-695.4626915886769
7772,0.3600000000000001,0.035,0.31000000000000005,0.2949999999999998,-707.6299016700449
7773,0.3600000000000001,0.035,0.3350000000000001,0.2699999999999998,-723.5006232239098
7774,0.3600000000000001,0.035,0.3600000000000001,0.24499999999999977,-743.6014001405788
7775,0.3600000000000001,0.035,0.3850000000000001,0.21999999999999975,-768.650238737654
7776,0.3600000000000001,0.035,0.41000000000000014,0.19499999999999973,-799.6463590129033
7777,0.3600000000000001,0.035,0.43500000000000016,0.1699999999999997,-838.0223835887904
7778,0.3600000000000001,0.035,0.4600000000000002,0.14499999999999968,-885.9189456435291
7779,0.3600000000000001,0.035,0.4850000000000002,0.11999999999999966,-946.7221691975595
7780,0.3600000000000001,0.035,0.5100000000000002,0.09499999999999964,-1026.2381946950582
7781,0.3600000000000001,0.035,0.5350000000000003,0.06999999999999962,-1135.70001325909
7782,0.3600000000000001,0.035,0.5600000000000003,0.044999999999999596,-1301.6690161433855
7783,0.3600000000000001,0.035,0.5850000000000003,0.019999999999999574,-1619.740849840987
7784,0.3600000000000001,0.060000000000000005,0.01,0.5699999999999998,-728.1292467645831
7785,0.3600000000000001,0.060000000000000005,0.035,0.5449999999999999,-713.2771376134339
7786,0.3600000000000001,0.060000000000000005,0.060000000000000005,0.5199999999999999,-701.0716222263769
7787,0.3600000000000001,0.060000000000000005,0.085,0.4949999999999999,-691.4171237232183
7788,0.3600000000000001,0.060000000000000005,0.11000000000000001,0.46999999999999986,-684.2575846030575
7789,0.3600000000000001,0.060000000000000005,0.135,0.44499999999999984,-679.5745300151623
7790,0.3600000000000001,0.060000000000000005,0.16,0.41999999999999993,-677.387039661786
7791,0.3600000000000001,0.060000000000000005,0.185,0.3949999999999999,-677.7536678276103
7792,0.3600000000000001,0.060000000000000005,0.21,0.3699999999999999,-680.7765700467023
7793,0.3600000000000001,0.060000000000000005,0.235,0.345,-686.6083697930848
7794,0.3600000000000001,0.060000000000000005,0.26,0.31999999999999984,-695.4626915886769
7795,0.3600000000000001,0.060000000000000005,0.28500000000000003,0.29499999999999993,-707.6299016700449
7796,0.3600000000000001,0.060000000000000005,0.31000000000000005,0.2699999999999998,-723.5006232239098
7797,0.3600000000000001,0.060000000000000005,0.3350000000000001,0.24499999999999988,-743.6014001405788
7798,0.3600000000000001,0.060000000000000005,0.3600000000000001,0.21999999999999975,-768.650238737654
7799,0.3600000000000001,0.060000000000000005,0.3850000000000001,0.19499999999999984,-799.6463590129033
7800,0.3600000000000001,0.060000000000000005,0.41000000000000014,0.1699999999999997,-838.0223835887904
7801,0.3600000000000001,0.060000000000000005,0.43500000000000016,0.1449999999999998,-885.9189456435291
7802,0.3600000000000001,0.060000000000000005,0.4600000000000002,0.11999999999999966,-946.7221691975595
7803,0.3600000000000001,0.060000000000000005,0.4850000000000002,0.09499999999999975,-1026.2381946950582
7804,0.3600000000000001,0.060000000000000005,0.5100000000000002,0.06999999999999962,-1135.70001325909
7805,0.3600000000000001,0.060000000000000005,0.5350000000000003,0.04499999999999971,-1301.6690161433855
7806,0.3600000000000001,0.060000000000000005,0.5600000000000003,0.019999999999999574,-1619.740849840987
7807,0.3600000000000001,0.085,0.01,0.5449999999999999,-713.2771376134339
7808,0.3600000000000001,0.085,0.035,0.5199999999999999,-701.0716222263769
7809,0.3600000000000001,0.085,0.060000000000000005,0.4949999999999999,-691.4171237232183
7810,0.3600000000000001,0.085,0.085,0.46999999999999986,-684.2575846030575
7811,0.3600000000000001,0.085,0.11000000000000001,0.44499999999999984,-679.5745300151623
7812,0.3600000000000001,0.085,0.135,0.41999999999999993,-677.387039661786
7813,0.3600000000000001,0.085,0.16,0.3949999999999999,-677.7536678276103
7814,0.3600000000000001,0.085,0.185,0.3699999999999999,-680.7765700467023
7815,0.3600000000000001,0.085,0.21,0.34499999999999986,-686.6083697930848
7816,0.3600000000000001,0.085,0.235,0.31999999999999984,-695.4626915886769
7817,0.3600000000000001,0.085,0.26,0.29499999999999993,-707.6299016700449
7818,0.3600000000000001,0.085,0.28500000000000003,0.2699999999999998,-723.5006232239098
7819,0.3600000000000001,0.085,0.31000000000000005,0.24499999999999988,-743.6014001405788
7820,0.3600000000000001,0.085,0.3350000000000001,0.21999999999999975,-768.650238737654
7821,0.3600000000000001,0.085,0.3600000000000001,0.19499999999999984,-799.6463590129033
7822,0.3600000000000001,0.085,0.3850000000000001,0.1699999999999997,-838.0223835887904
7823,0.3600000000000001,0.085,0.41000000000000014,0.1449999999999998,-885.9189456435291
7824,0.3600000000000001,0.085,0.43500000000000016,0.11999999999999966,-946.7221691975595
7825,0.3600000000000001,0.085,0.4600000000000002,0.09499999999999975,-1026.2381946950582
7826,0.3600000000000001,0.085,0.4850000000000002,0.06999999999999962,-1135.70001325909
7827,0.3600000000000001,0.085,0.5100000000000002,0.04499999999999971,-1301.6690161433855
7828,0.3600000000000001,0.085,0.5350000000000003,0.019999999999999574,-1619.740849840987
7829,0.3600000000000001,0.11000000000000001,0.01,0.5199999999999999,-701.0716222263769
7830,0.3600000000000001,0.11000000000000001,0.035,0.4949999999999999,-691.4171237232183
7831,0.3600000000000001,0.11000000000000001,0.060000000000000005,0.46999999999999986,-684.2575846030575
7832,0.3600000000000001,0.11000000000000001,0.085,0.44499999999999995,-679.5745300151623
7833,0.3600000000000001,0.11000000000000001,0.11000000000000001,0.41999999999999993,-677.387039661786
7834,0.3600000000000001,0.11000000000000001,0.135,0.3949999999999999,-677.7536678276103
7835,0.3600000000000001,0.11000000000000001,0.16,0.3699999999999999,-680.7765700467023
7836,0.3600000000000001,0.11000000000000001,0.185,0.345,-686.6083697930848
7837,0.3600000000000001,0.11000000000000001,0.21,0.31999999999999995,-695.4626915886769
7838,0.3600000000000001,0.11000000000000001,0.235,0.29499999999999993,-707.6299016700449
7839,0.3600000000000001,0.11000000000000001,0.26,0.2699999999999999,-723.5006232239098
7840,0.3600000000000001,0.11000000000000001,0.28500000000000003,0.24499999999999988,-743.6014001405788
7841,0.3600000000000001,0.11000000000000001,0.31000000000000005,0.21999999999999986,-768.650238737654
7842,0.3600000000000001,0.11000000000000001,0.3350000000000001,0.19499999999999984,-799.6463590129033
7843,0.3600000000000001,0.11000000000000001,0.3600000000000001,0.16999999999999982,-838.0223835887904
7844,0.3600000000000001,0.11000000000000001,0.3850000000000001,0.1449999999999998,-885.9189456435291
7845,0.3600000000000001,0.11000000000000001,0.41000000000000014,0.11999999999999977,-946.7221691975595
7846,0.3600000000000001,0.11000000000000001,0.43500000000000016,0.09499999999999975,-1026.2381946950582
7847,0.3600000000000001,0.11000000000000001,0.4600000000000002,0.06999999999999973,-1135.70001325909
7848,0.3600000000000001,0.11000000000000001,0.4850000000000002,0.04499999999999971,-1301.6690161433855
7849,0.3600000000000001,0.11000000000000001,0.5100000000000002,0.019999999999999685,-1619.740849840987
7850,0.3600000000000001,0.135,0.01,0.4949999999999999,-691.4171237232183
7851,0.3600000000000001,0.135,0.035,0.46999999999999986,-684.2575846030575
7852,0.3600000000000001,0.135,0.060000000000000005,0.44499999999999984,-679.5745300151623
7853,0.3600000000000001,0.135,0.085,0.41999999999999993,-677.387039661786
7854,0.3600000000000001,0.135,0.11000000000000001,0.3949999999999999,-677.7536678276103
7855,0.3600000000000001,0.135,0.135,0.3699999999999999,-680.7765700467023
7856,0.3600000000000001,0.135,0.16,0.34499999999999986,-686.6083697930848
7857,0.3600000000000001,0.135,0.185,0.31999999999999984,-695.4626915886769
7858,0.3600000000000001,0.135,0.21,0.29499999999999993,-707.6299016700449
7859,0.3600000000000001,0.135,0.235,0.2699999999999999,-723.5006232239098
7860,0.3600000000000001,0.135,0.26,0.24499999999999988,-743.6014001405788
7861,0.3600000000000001,0.135,0.28500000000000003,0.21999999999999986,-768.650238737654
7862,0.3600000000000001,0.135,0.31000000000000005,0.19499999999999984,-799.6463590129033
7863,0.3600000000000001,0.135,0.3350000000000001,0.16999999999999982,-838.0223835887904
7864,0.3600000000000001,0.135,0.3600000000000001,0.1449999999999998,-885.9189456435291
7865,0.3600000000000001,0.135,0.3850000000000001,0.11999999999999977,-946.7221691975595
7866,0.3600000000000001,0.135,0.41000000000000014,0.09499999999999975,-1026.2381946950582
7867,0.3600000000000001,0.135,0.43500000000000016,0.06999999999999973,-1135.70001325909
7868,0.3600000000000001,0.135,0.4600000000000002,0.04499999999999971,-1301.6690161433855
7869,0.3600000000000001,0.135,0.4850000000000002,0.019999999999999685,-1619.740849840987
7870,0.3600000000000001,0.16,0.01,0.46999999999999986,-684.2575846030575
7871,0.3600000000000001,0.16,0.035,0.44499999999999984,-679.5745300151623
7872,0.3600000000000001,0.16,0.060000000000000005,0.4199999999999998,-677.387039661786
7873,0.3600000000000001,0.16,0.085,0.3949999999999999,-677.7536678276103
7874,0.3600000000000001,0.16,0.11000000000000001,0.3699999999999999,-680.7765700467023
7875,0.3600000000000001,0.16,0.135,0.34499999999999986,-686.6083697930848
7876,0.3600000000000001,0.16,0.16,0.31999999999999984,-695.4626915886769
7877,0.3600000000000001,0.16,0.185,0.29499999999999993,-707.6299016700449
7878,0.3600000000000001,0.16,0.21,0.2699999999999999,-723.5006232239098
7879,0.3600000000000001,0.16,0.235,0.24499999999999988,-743.6014001405788
7880,0.3600000000000001,0.16,0.26,0.21999999999999986,-768.650238737654
7881,0.3600000000000001,0.16,0.28500000000000003,0.19499999999999984,-799.6463590129033
7882,0.3600000000000001,0.16,0.31000000000000005,0.16999999999999982,-838.0223835887904
7883,0.3600000000000001,0.16,0.3350000000000001,0.1449999999999998,-885.9189456435291
7884,0.3600000000000001,0.16,0.3600000000000001,0.11999999999999977,-946.7221691975595
7885,0.3600000000000001,0.16,0.3850000000000001,0.09499999999999975,-1026.2381946950582
7886,0.3600000000000001,0.16,0.41000000000000014,0.06999999999999973,-1135.70001325909
7887,0.3600000000000001,0.16,0.43500000000000016,0.04499999999999971,-1301.6690161433855
7888,0.3600000000000001,0.16,0.4600000000000002,0.019999999999999685,-1619.740849840987
7889,0.3600000000000001,0.185,0.01,0.44499999999999984,-679.5745300151623
7890,0.3600000000000001,0.185,0.035,0.4199999999999998,-677.387039661786
7891,0.3600000000000001,0.185,0.060000000000000005,0.3949999999999998,-677.7536678276103
7892,0.3600000000000001,0.185,0.085,0.3699999999999999,-680.7765700467023
7893,0.3600000000000001,0.185,0.11000000000000001,0.34499999999999986,-686.6083697930848
7894,0.3600000000000001,0.185,0.135,0.31999999999999984,-695.4626915886769
7895,0.3600000000000001,0.185,0.16,0.2949999999999998,-707.6299016700449
7896,0.3600000000000001,0.185,0.185,0.2699999999999998,-723.5006232239098
7897,0.3600000000000001,0.185,0.21,0.24499999999999988,-743.6014001405788
7898,0.3600000000000001,0.185,0.235,0.21999999999999986,-768.650238737654
7899,0.3600000000000001,0.185,0.26,0.19499999999999984,-799.6463590129033
7900,0.3600000000000001,0.185,0.28500000000000003,0.16999999999999982,-838.0223835887904
7901,0.3600000000000001,0.185,0.31000000000000005,0.1449999999999998,-885.9189456435291
7902,0.3600000000000001,0.185,0.3350000000000001,0.11999999999999977,-946.7221691975595
7903,0.3600000000000001,0.185,0.3600000000000001,0.09499999999999975,-1026.2381946950582
7904,0.3600000000000001,0.185,0.3850000000000001,0.06999999999999973,-1135.70001325909
7905,0.3600000000000001,0.185,0.41000000000000014,0.04499999999999971,-1301.6690161433855
7906,0.3600000000000001,0.185,0.43500000000000016,0.019999999999999685,-1619.740849840987
7907,0.3600000000000001,0.21,0.01,0.41999999999999993,-677.387039661786
7908,0.3600000000000001,0.21,0.035,0.3949999999999999,-677.7536678276103
7909,0.3600000000000001,0.21,0.060000000000000005,0.3699999999999999,-680.7765700467023
7910,0.3600000000000001,0.21,0.085,0.345,-686.6083697930848
7911,0.3600000000000001,0.21,0.11000000000000001,0.31999999999999995,-695.4626915886769
7912,0.3600000000000001,0.21,0.135,0.29499999999999993,-707.6299016700449
7913,0.3600000000000001,0.21,0.16,0.2699999999999999,-723.5006232239098
7914,0.3600000000000001,0.21,0.185,0.24499999999999988,-743.6014001405788
7915,0.3600000000000001,0.21,0.21,0.21999999999999997,-768.650238737654
7916,0.3600000000000001,0.21,0.235,0.19499999999999995,-799.6463590129033
7917,0.3600000000000001,0.21,0.26,0.16999999999999993,-838.0223835887904
7918,0.3600000000000001,0.21,0.28500000000000003,0.1449999999999999,-885.9189456435291
7919,0.3600000000000001,0.21,0.31000000000000005,0.11999999999999988,-946.7221691975595
7920,0.3600000000000001,0.21,0.3350000000000001,0.09499999999999986,-1026.2381946950582
7921,0.3600000000000001,0.21,0.3600000000000001,0.06999999999999984,-1135.70001325909
7922,0.3600000000000001,0.21,0.3850000000000001,0.04499999999999982,-1301.6690161433855
7923,0.3600000000000001,0.21,0.41000000000000014,0.019999999999999796,-1619.740849840987
7924,0.3600000000000001,0.235,0.01,0.3949999999999999,-677.7536678276103
7925,0.3600000000000001,0.235,0.035,0.3699999999999999,-680.7765700467023
7926,0.3600000000000001,0.235,0.060000000000000005,0.34499999999999986,-686.6083697930848
7927,0.3600000000000001,0.235,0.085,0.31999999999999995,-695.4626915886769
7928,0.3600000000000001,0.235,0.11000000000000001,0.29499999999999993,-707.6299016700449
7929,0.3600000000000001,0.235,0.135,0.2699999999999999,-723.5006232239098
7930,0.3600000000000001,0.235,0.16,0.24499999999999988,-743.6014001405788
7931,0.3600000000000001,0.235,0.185,0.21999999999999997,-768.650238737654
7932,0.3600000000000001,0.235,0.21,0.19499999999999995,-799.6463590129033
7933,0.3600000000000001,0.235,0.235,0.16999999999999993,-838.0223835887904
7934,0.3600000000000001,0.235,0.26,0.1449999999999999,-885.9189456435291
7935,0.3600000000000001,0.235,0.28500000000000003,0.11999999999999988,-946.7221691975595
7936,0.3600000000000001,0.235,0.31000000000000005,0.09499999999999986,-1026.2381946950582
7937,0.3600000000000001,0.235,0.3350000000000001,0.06999999999999984,-1135.70001325909
7938,0.3600000000000001,0.235,0.3600000000000001,0.04499999999999982,-1301.6690161433855
7939,0.3600000000000001,0.235,0.3850000000000001,0.019999999999999796,-1619.740849840987
7940,0.3600000000000001,0.26,0.01,0.3699999999999999,-680.7765700467023
7941,0.3600000000000001,0.26,0.035,0.34499999999999986,-686.6083697930848
7942,0.3600000000000001,0.26,0.060000000000000005,0.31999999999999984,-695.4626915886769
7943,0.3600000000000001,0.26,0.085,0.29499999999999993,-707.6299016700449
7944,0.3600000000000001,0.26,0.11000000000000001,0.2699999999999999,-723.5006232239098
7945,0.3600000000000001,0.26,0.135,0.24499999999999988,-743.6014001405788
7946,0.3600000000000001,0.26,0.16,0.21999999999999986,-768.650238737654
7947,0.3600000000000001,0.26,0.185,0.19499999999999984,-799.6463590129033
7948,0.3600000000000001,0.26,0.21,0.16999999999999993,-838.0223835887904
7949,0.3600000000000001,0.26,0.235,0.1449999999999999,-885.9189456435291
7950,0.3600000000000001,0.26,0.26,0.11999999999999988,-946.7221691975595
7951,0.3600000000000001,0.26,0.28500000000000003,0.09499999999999986,-1026.2381946950582
7952,0.3600000000000001,0.26,0.31000000000000005,0.06999999999999984,-1135.70001325909
7953,0.3600000000000001,0.26,0.3350000000000001,0.04499999999999982,-1301.6690161433855
7954,0.3600000000000001,0.26,0.3600000000000001,0.019999999999999796,-1619.740849840987
7955,0.3600000000000001,0.28500000000000003,0.01,0.34499999999999986,-686.6083697930848
7956,0.3600000000000001,0.28500000000000003,0.035,0.31999999999999984,-695.4626915886769
7957,0.3600000000000001,0.28500000000000003,0.060000000000000005,0.2949999999999998,-707.6299016700449
7958,0.3600000000000001,0.28500000000000003,0.085,0.2699999999999999,-723.5006232239098
7959,0.3600000000000001,0.28500000000000003,0.11000000000000001,0.24499999999999988,-743.6014001405788
7960,0.3600000000000001,0.28500000000000003,0.135,0.21999999999999986,-768.650238737654
7961,0.3600000000000001,0.28500000000000003,0.16,0.19499999999999984,-799.6463590129033
7962,0.3600000000000001,0.28500000000000003,0.185,0.16999999999999993,-838.0223835887904
7963,0.3600000000000001,0.28500000000000003,0.21,0.1449999999999999,-885.9189456435291
7964,0.3600000000000001,0.28500000000000003,0.235,0.11999999999999988,-946.7221691975595
7965,0.3600000000000001,0.28500000000000003,0.26,0.09499999999999986,-1026.2381946950582
7966,0.3600000000000001,0.28500000000000003,0.28500000000000003,0.06999999999999984,-1135.70001325909
7967,0.3600000000000001,0.28500000000000003,0.31000000000000005,0.04499999999999982,-1301.6690161433855
7968,0.3600000000000001,0.28500000000000003,0.3350000000000001,0.019999999999999796,-1619.740849840987
7969,0.3600000000000001,0.31000000000000005,0.01,0.31999999999999984,-695.4626915886769
7970,0.3600000000000001,0.31000000000000005,0.035,0.2949999999999998,-707.6299016700449
7971,0.3600000000000001,0.31000000000000005,0.060000000000000005,0.2699999999999998,-723.5006232239098
7972,0.3600000000000001,0.31000000000000005,0.085,0.24499999999999988,-743.6014001405788
7973,0.3600000000000001,0.31000000000000005,0.11000000000000001,0.21999999999999986,-768.650238737654
7974,0.3600000000000001,0.31000000000000005,0.135,0.19499999999999984,-799.6463590129033
7975,0.3600000000000001,0.31000000000000005,0.16,0.16999999999999982,-838.0223835887904
7976,0.3600000000000001,0.31000000000000005,0.185,0.1449999999999998,-885.9189456435291
7977,0.3600000000000001,0.31000000000000005,0.21,0.11999999999999988,-946.7221691975595
7978,0.3600000000000001,0.31000000000000005,0.235,0.09499999999999986,-1026.2381946950582
7979,0.3600000000000001,0.31000000000000005,0.26,0.06999999999999984,-1135.70001325909
7980,0.3600000000000001,0.31000000000000005,0.28500000000000003,0.04499999999999982,-1301.6690161433855
7981,0.3600000000000001,0.31000000000000005,0.31000000000000005,0.019999999999999796,-1619.740849840987
7982,0.3600000000000001,0.3350000000000001,0.01,0.2949999999999998,-707.6299016700449
7983,0.3600000000000001,0.3350000000000001,0.035,0.2699999999999998,-723.5006232239098
7984,0.3600000000000001,0.3350000000000001,0.060000000000000005,0.24499999999999977,-743.6014001405788
7985,0.3600000000000001,0.3350000000000001,0.085,0.21999999999999986,-768.650238737654
7986,0.3600000000000001,0.3350000000000001,0.11000000000000001,0.19499999999999984,-799.6463590129033
7987,0.3600000000000001,0.3350000000000001,0.135,0.16999999999999982,-838.0223835887904
7988,0.3600000000000001,0.3350000000000001,0.16,0.1449999999999998,-885.9189456435291
7989,0.3600000000000001,0.3350000000000001,0.185,0.11999999999999988,-946.7221691975595
7990,0.3600000000000001,0.3350000000000001,0.21,0.09499999999999986,-1026.2381946950582
7991,0.3600000000000001,0.3350000000000001,0.235,0.06999999999999984,-1135.70001325909
7992,0.3600000000000001,0.3350000000000001,0.26,0.04499999999999982,-1301.6690161433855
7993,0.3600000000000001,0.3350000000000001,0.28500000000000003,0.019999999999999796,-1619.740849840987
7994,0.3600000000000001,0.3600000000000001,0.01,0.2699999999999998,-723.5006232239098
7995,0.3600000000000001,0.3600000000000001,0.035,0.24499999999999977,-743.6014001405788
7996,0.3600000000000001,0.3600000000000001,0.060000000000000005,0.21999999999999975,-768.650238737654
7997,0.3600000000000001,0.3600000000000001,0.085,0.19499999999999984,-799.6463590129033
7998,0.3600000000000001,0.3600000000000001,0.11000000000000001,0.16999999999999982,-838.0223835887904
7999,0.3600000000000001,0.3600000000000001,0.135,0.1449999999999998,-885.9189456435291
8000,0.3600000000000001,0.3600000000000001,0.16,0.11999999999999977,-946.7221691975595
8001,0.3600000000000001,0.3600000000000001,0.185,0.09499999999999975,-1026.2381946950582
8002,0.3600000000000001,0.3600000000000001,0.21,0.06999999999999984,-1135.70001325909
8003,0.3600000000000001,0.3600000000000001,0.235,0.04499999999999982,-1301.6690161433855
8004,0.3600000000000001,0.3600000000000001,0.26,0.019999999999999796,-1619.740849840987
8005,0.3600000000000001,0.3850000000000001,0.01,0.24499999999999977,-743.6014001405788
8006,0.3600000000000001,0.3850000000000001,0.035,0.21999999999999975,-768.650238737654
8007,0.3600000000000001,0.3850000000000001,0.060000000000000005,0.19499999999999973,-799.6463590129033
8008,0.3600000000000001,0.3850000000000001,0.085,0.16999999999999982,-838.0223835887904
8009,0.3600000000000001,0.3850000000000001,0.11000000000000001,0.1449999999999998,-885.9189456435291
8010,0.3600000000000001,0.3850000000000001,0.135,0.11999999999999977,-946.7221691975595
8011,0.3600000000000001,0.3850000000000001,0.16,0.09499999999999975,-1026.2381946950582
8012,0.3600000000000001,0.3850000000000001,0.185,0.06999999999999984,-1135.70001325909
8013,0.3600000000000001,0.3850000000000001,0.21,0.04499999999999982,-1301.6690161433855
8014,0.3600000000000001,0.3850000000000001,0.235,0.019999999999999796,-1619.740849840987
8015,0.3600000000000001,0.41000000000000014,0.01,0.21999999999999975,-768.650238737654
8016,0.3600000000000001,0.41000000000000014,0.035,0.19499999999999973,-799.6463590129033
8017,0.3600000000000001,0.41000000000000014,0.060000000000000005,0.1699999999999997,-838.0223835887904
