,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,num_points
213,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,24.0,14.0
214,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,23.0,15.0
215,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,24.0,16.0
216,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,21.0,17.0
217,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,22.0,18.0
218,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,20.0,19.0
219,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,23.0,20.0
220,poly6_87150.uai,20,0.48747810407284575,0.48747810407284575,0.5125218959271542,0.5125218959271542,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.48747810407284575,0.5125218959271542,0.5125218959271542,20.0,1.0
221,poly6_87150.uai,20,0.43334365176441153,0.550952963594468,0.449047036405532,0.5666563482355887,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.4973099751044585,0.5026900248955416,0.5125218959271542,19.0,2.0
222,poly6_87150.uai,20,0.3895044332410853,0.6036194802245543,0.3963805197754457,0.6104955667589149,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5077936400418109,0.492206359958189,0.5125218959271542,19.0,3.0
223,poly6_87150.uai,20,0.3462824818351199,0.6534148468124087,0.34658515318759137,0.6537175181648801,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5171928600934402,0.4828071399065597,0.5125218959271542,22.0,4.0
224,poly6_87150.uai,20,0.3083559052071273,0.6985074002276933,0.30149259977230675,0.6916440947928727,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,20.0,5.0
225,poly6_87150.uai,20,0.3083559052071273,0.6985074002276933,0.30149259977230675,0.6916440947928727,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,14.0,6.0
226,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,36.0,7.0
227,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,52.0,8.0
228,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,17.0,9.0
229,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,20.0,10.0
230,poly6_87150.uai,20,0.3081267830612304,0.6985074002276933,0.30149259977230675,0.6918732169387696,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,25.0,11.0
231,poly6_87150.uai,20,0.3081267830612304,0.6985074002276933,0.30149259977230675,0.6918732169387696,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,18.0,12.0
