,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,num_points
237,poly6_87150.uai,20,0.29004657981942883,0.721147567903979,0.27885243209602095,0.7099534201805712,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877227373052787,0.5330877325764675,0.46691226742353237,0.5122772626947212,18.0
238,poly6_87150.uai,20,0.29004657981942883,0.721147567903979,0.27885243209602095,0.7099534201805712,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877227373052787,0.5330877325764675,0.46691226742353237,0.5122772626947212,19.0
239,poly6_87150.uai,20,0.29004657981942883,0.721147567903979,0.27885243209602095,0.7099534201805712,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877227373052787,0.5330877325764675,0.46691226742353237,0.5122772626947212,20.0
240,poly6_59370.uai,20,0.5366513270469397,0.5366513270469397,0.46334867295306026,0.46334867295306026,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.5366513270469397,0.5366513270469397,0.46334867295306026,0.46334867295306026,1.0
241,poly6_59370.uai,20,0.3690160812857061,0.6585634452840156,0.34143655471598444,0.6309839187142942,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.5173516058243667,0.5366513270469397,0.46334867295306026,0.4826483941756333,2.0
242,poly6_59370.uai,20,0.35084875739739096,0.6676845788790726,0.3323154211209274,0.649151242602609,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4764602478942336,0.5366513270469397,0.46334867295306026,0.5235397521057664,3.0
243,poly6_59370.uai,20,0.33746065416894594,0.6774663334363991,0.322533666563601,0.6625393458310541,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.46193013384609505,0.5366513270469397,0.46334867295306026,0.5380698661539047,4.0
244,poly6_59370.uai,20,0.33560808302951534,0.6814218400237791,0.3185781599762208,0.6643919169704847,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.46193013384609505,0.5366513270469397,0.46334867295306026,0.5380698661539047,5.0
245,poly6_59370.uai,20,0.2568124283249123,0.7101785005138318,0.2898214994861685,0.7431875716750878,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4380734188355272,0.5366513270469397,0.46334867295306026,0.5619265811644724,6.0
246,poly6_59370.uai,20,0.22918787819268852,0.7189744619425416,0.28102553805745845,0.7708121218073115,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.41763980032371245,0.5366513270469397,0.46334867295306026,0.5823601996762878,7.0
247,poly6_59370.uai,20,0.22918787819268852,0.7189744619425416,0.28102553805745845,0.7708121218073115,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.41763980032371245,0.5366513270469397,0.46334867295306026,0.5823601996762878,8.0
248,poly6_59370.uai,20,0.2276185786320552,0.719585505451737,0.28041449454826295,0.7723814213679447,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.41763980032371245,0.5366513270469397,0.46334867295306026,0.5823601996762878,9.0
249,poly6_59370.uai,20,0.21315394025901055,0.7251883013167095,0.2748116986832905,0.7868460597409894,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4087083434124673,0.5366513270469397,0.46334867295306026,0.5912916565875326,10.0
250,poly6_59370.uai,20,0.21315394025901055,0.7251883013167095,0.2748116986832905,0.7868460597409894,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4087083434124673,0.5366513270469397,0.46334867295306026,0.5912916565875326,11.0
251,poly6_59370.uai,20,0.1955836503901819,0.7270249096716759,0.2729750903283241,0.8044163496098183,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4087083434124673,0.5366513270469397,0.46334867295306026,0.5912916565875326,12.0
252,poly6_59370.uai,20,0.1955836503901819,0.7270249096716759,0.2729750903283241,0.8044163496098183,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4087083434124673,0.5366513270469397,0.46334867295306026,0.5912916565875326,13.0
253,poly6_59370.uai,20,0.1951824950753133,0.7271749244957224,0.27282507550427787,0.804817504924687,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4087083434124673,0.5366513270469397,0.46334867295306026,0.5912916565875326,14.0
